player_name,season,expected_goals,actual_goals,expected_assists,actual_assists
Opa Nguette,2016-2017,2.6496925596147776,2,1.0918319830670953,2
Arnaud Nordin,2016-2017,0.7061543073505163,2,0.03935412317514419,0
Alou Diarra,2016-2017,0.6482921168208122,2,0.2700033951550722,0
Jimmy Durmaz,2016-2017,1.8244377933442593,2,2.475628411397338,1
Diego Carlos,2016-2017,2.674527933821082,2,0.8388487752526999,0
Pierre Bengtsson,2016-2017,0.5183330401778221,1,2.7411325369030237,1
Henri Saivet,2016-2017,2.9207061352208257,1,2.3702554712072015,2
Patrice Evra,2016-2017,0.6917053759098053,1,0.44404528103768826,0
Sanjin Prcic,2016-2017,1.7119786087423563,1,2.322043297812342,0
Jesé,2016-2017,1.333030816167593,1,0.25514418072998524,0
Doria,2016-2017,1.0318594127893448,1,0.1070454902946949,0
Sergi Darder,2016-2017,2.588134676218033,1,2.1365015543997288,2
Yann Bodiger,2016-2017,1.9966487092897296,1,2.2248093001544476,3
Étienne Didot,2016-2017,0.2985124085098505,1,2.2907236721366644,1
Maxime Gonalons,2016-2017,1.2956333477050066,1,1.2390741454437375,1
Jordan Ferri,2016-2017,0.9341003485023976,1,2.775599727407098,2
Arnold Mvuemba,2016-2017,1.7765429513528943,1,2.373177687637508,1
Jean-Kevin Augustin,2016-2017,1.1755459066480398,1,0.5155867207795382,2
Christopher Nkunku,2016-2017,0.6498416513204575,1,0.07221710495650768,0
Vincent Koziello,2016-2017,0.28990697860717773,1,0.8673461265861988,1
Alexander Djiku,2016-2017,1.8370786188170312,1,0.17360316589474678,0
Yannick Cahuzac,2016-2017,1.2744458708912134,1,0.31202202569693327,0
Hilton,2016-2017,1.4888822985813022,1,0.20740703120827675,0
Daniel Congré,2016-2017,0.8057483173906803,1,0.17816399782896042,0
Jérôme Roussillon,2016-2017,0.5036460300907493,1,3.1354256896302104,1
Ellyes Skhiri,2016-2017,2.897340453229845,1,1.5679055899381638,1
Sébastien Corchia,2016-2017,1.8024499085731804,1,2.9341462645679712,1
Renato Civelli,2016-2017,0.604320801794529,1,0.5253085494041443,0
Ibrahim Amadou,2016-2017,1.269023879431188,1,0.8803030606359243,1
Morgan Amalfitano,2016-2017,0.8677920643240213,1,1.318159393966198,0
Issiaga Sylla,2016-2017,1.7202755203470588,1,1.4315777719020844,1
Jules Iloki,2016-2017,2.290175709873438,1,2.21445182710886,4
Corentin Jean,2016-2017,1.205226469784975,1,2.770820263773203,2
Zargo Toure,2016-2017,0.9424215322360396,1,0.47394498297944665,0
Vincent Le Goff,2016-2017,0.457307118922472,1,0.7739839842543006,1
Ludovic Blas,2016-2017,2.4280991964042187,1,0.8819841295480728,1
Thibault Giresse,2016-2017,0.9049135856330396,1,0.7597661819308996,0
Vincent Manceau,2016-2017,1.0215793894603848,1,2.1190561037510633,0
Ismael Traoré,2016-2017,2.4534840770065784,1,0.6355858184397221,1
Romain Thomas,2016-2017,1.6689439583569765,1,0.09429934341460466,0
Billy Ketkeophomphone,2016-2017,0.5230686962604523,1,1.2437201514840126,0
Grégory Bourillon,2016-2017,0.7436984153464437,1,0,0
Florentin Pogba,2016-2017,0.9991488512605428,1,0.6372982710599899,1
Oussama Tannane,2016-2017,1.481506023555994,1,1.7884287647902966,1
Alexander Søderlund,2016-2017,1.309353843331337,1,1.2076723035424948,1
Benjamin Corgnet,2016-2017,1.5348954796791077,1,0.4762973077595234,0
Alaeddine Yahia,2016-2017,3.0036837868392467,1,0.7564099747687578,0
Julian Palmieri,2016-2017,0.3917108494788408,1,1.8062114953063428,2
Renaud Cohade,2016-2017,2.3651129584759474,1,5.639032199978828,4
Marko Basa,2016-2017,0.5911040902137756,1,0.09192942827939989,0
Christophe Jallet,2016-2017,0.37171005457639694,1,3.036074921488762,2
Nicolas Benezet,2016-2017,0.5333782136440277,1,0.46303457021713257,1
Souleymane Camara,2016-2017,2.610349769704044,1,0.9151869043707848,1
Jérémy Sorbon,2016-2017,0.7122105099260807,1,0.03022250346839428,0
Jaroslav Plasil,2016-2017,1.3877478716894984,1,2.3267640843987465,5
Mexer,2016-2017,0.29202628042548895,1,0.07312519289553165,1
Nabil Dirar,2016-2017,1.4578485088422894,1,2.9041525050997734,3
Aldo Kalulu,2016-2017,0.9782263170927764,1,0.3638225253671408,1
Yacouba Sylla,2016-2017,0.48881495743989944,1,0.429054569453001,0
Wesley Lautoa,2016-2017,0.2772279931232333,1,0.13707230053842068,0
Franck Beria,2016-2017,0.5726407868787646,1,1.528488827869296,0
Joris Gnagnon,2016-2017,2.6086322106420994,1,0.5689622610807419,0
Odsonne Edouard,2016-2017,1.5692664682865145,1,0.19554708153009415,0
Lucas Tousart,2016-2017,0.8347989656031132,1,0.49085646215826273,1
Dylan Saint-Louis,2016-2017,0.3977806866168976,1,0.05993982404470444,0
Adrien Hunou,2016-2017,2.9239402282983065,1,0.860721324570477,0
Grégory Sertic,2016-2017,0.956101031973958,1,0.616731483489275,0
Christophe Mandanne,2016-2017,1.909196637570858,1,0.37813851051032543,1
Guido Milan,2016-2017,0.5775081608444452,1,0.12641726061701777,0
Rod Fanni,2016-2017,0.582561319693923,1,0.08419472957029939,0
Dylan Bahamboula,2016-2017,0.6495816679671407,1,0.33906683139503,0
Jorge,2016-2017,0.5063497424125671,1,0.11660046130418776,0
Naim Sliti,2016-2017,0.9823231939226388,1,1.9556510411202908,1
Yves Bissouma,2016-2017,0.5369639955461025,1,0.3861589329317212,0
Martin Terrier,2016-2017,1.6590689718723295,1,0.3723370609804988,0
Anwar El Ghazi,2016-2017,0.8296463452279568,1,0.6798597015440464,0
Joffrey Cuffaut,2016-2017,0.5787252644076943,1,0.27429319731891155,1
Modou Diagne,2016-2017,1.4759392766281962,1,0.47816901467740536,0
Tobias Badila,2016-2017,1.6886609233915806,1,0.7555123213678598,0
Julien Cetout,2016-2017,0.6979642007499933,1,2.378295131959021,2
Anthony Koura,2016-2017,1.0893253237009048,1,0.0725099965929985,0
Jérémie Aliadière,2016-2017,1.7251586820930245,1,0.09673326462507248,1
Arnaud Souquet,2016-2017,1.1474246652796865,1,2.6544008664786816,5
Malang Sarr,2016-2017,0.6694210693240166,1,0.8215622752904892,1
Jonathan Ikone,2016-2017,2.24896689504385,1,1.2392689902335403,1
Mouctar Diakhaby,2016-2017,2.6226748963817954,1,0.20543874986469743,0
Igor Lewczuk,2016-2017,0.7986479885876179,1,0.32680100202560425,0
Thomas Meunier,2016-2017,1.215106962248683,1,3.635271040722728,4
Yohann Riviere,2016-2017,1.074399508535862,1,0.6643334161490202,1
Benoit Pedretti,2016-2017,0.9119549486786128,1,3.5895740669220686,2
Pape Sane,2016-2017,0.709415465593338,1,0.03885349538177252,0
Xeka,2016-2017,0.6364153483882546,1,0.5968003831803799,2
Lucas Lima,2016-2017,2.3748203334398568,1,6.624214101582766,2
Felipe Pardo,2016-2017,1.0065836943686008,1,0.1971237100660801,0
Amine Harit,2016-2017,2.2084904350340366,1,2.044488620944321,2
Alexis Busin,2016-2017,0.7246400928124785,1,0.6616196185350418,0
Emanuel Mammana,2016-2017,0.7414225460961461,1,0.1842509377747774,0
Jordan Marié,2016-2017,0.4303105100989342,1,0.8341094003990293,1
Mateo Pavlovic,2016-2017,1.041438015177846,1,0.2094058571383357,0
Jorginho,2016-2017,1.0315276384353638,1,0.545822273939848,1
Pierre-Yves Hamel,2016-2017,0.15759390592575073,1,0,0
Habib Diallo,2016-2017,2.084018263965845,1,0.3418193459510803,0
Nicolaj Thomsen,2016-2017,0.966101199388504,1,0.2963445680215955,0
Hiroki Sakai,2016-2017,0.2949549835175276,0,3.704027722589672,2
Dante,2016-2017,0.35558559000492096,0,1.051647139713168,3
Ricardo Kishna,2016-2017,0.2869134396314621,0,0.6380599848926067,0
Issa Cissokho,2016-2017,0.13898266479372978,0,0.6849316619336605,2
David Luiz,2016-2017,0.5423957705497742,0,0.02580532990396022,0
Didier Ndong,2016-2017,0.02083897590637207,0,0.01475154608488082,0
Morgan De Sanctis,2016-2017,0,0,0,0
Milan Bisevac,2016-2017,0.36898998636752367,0,0,0
William Vainqueur,2016-2017,1.7144471211358905,0,0.5551801100373268,1
Abdelhamid El Kaoutari,2016-2017,0.2001546323299408,0,0,0
Alphonse Areola,2016-2017,0,0,0,0
Grzegorz Krychowiak,2016-2017,0.4758803807199002,0,0.1213162112981081,0
Maciej Rybus,2016-2017,0.8034140998497605,0,0.84975915402174,1
Tomas Hubocan,2016-2017,0.16100871469825506,0,0.02603485435247421,0
Alban Lafont,2016-2017,0,0,0.01860381476581096,0
Somália,2016-2017,0.4064352326095104,0,0.361427946947515,1
François Moubandje,2016-2017,0.14880212862044573,0,1.285341457463801,1
Alexis Blin,2016-2017,0.4084793692454696,0,0.2867143666371703,0
Jean-Daniel Akpa-Akpro,2016-2017,0,0,0,0
Zinedine Machach,2016-2017,0.1262860931456089,0,0.29655876755714417,0
Steeve Yago,2016-2017,0.03907792270183563,0,0.19185657612979412,0
Marcel Tisserand,2016-2017,0.1000140979886055,0,0,0
Mauro Goicoechea,2016-2017,0,0,0,0
Benoit Costil,2016-2017,0,0,0.02015735581517219,1
Romain Danze,2016-2017,0.6157187353819609,0,1.1443096734583378,2
Sylvain Armand,2016-2017,0,0,0,0
Pedro Mendes,2016-2017,0.23911302164196968,0,0.0678491797298193,0
Cheikh M&#039;Bengue,2016-2017,0.1548354011029005,0,0.8297200500965118,1
Benjamin André,2016-2017,2.261429661884904,0,2.2680127467028797,3
Gelson Fernandes,2016-2017,0.10186307691037656,0,0.16394366417080164,0
Pedro Henrique,2016-2017,0.6131570506840944,0,0.4858107715845108,1
Ludovic Baal,2016-2017,0.39624799881130457,0,2.927553588524461,5
Mehdi Zeffane,2016-2017,0.03113733790814876,0,0.0917125642299652,0
Frederic Guilbert,2016-2017,1.1384984022006392,0,1.202269896864891,1
Diego Contento,2016-2017,0.7145754555240273,0,0.9624672569334508,1
Clément Chantôme,2016-2017,0,0,0,0
Thomas Touré,2016-2017,0.42654065787792206,0,0.3854558886960149,1
Mauro Arambarri,2016-2017,0,0,0.0721516590565443,1
Abdou Traoré,2016-2017,0.06265663355588913,0,0.07414960861206055,0
Anthony Lopes,2016-2017,0,0,0.3873467603698373,1
Rafael,2016-2017,0.4719849620014429,0,3.5831618709489703,3
Jérémy Morel,2016-2017,0.08283383212983608,0,2.2659751772880554,4
Mapou Yanga-Mbiwa,2016-2017,1.1062459237873554,0,0,0
Henri Bedimo,2016-2017,0.02994271088391542,0,0.6731596328318119,0
Olivier Kemen,2016-2017,0.01072356663644313,0,0.04352625459432602,0
Mathieu Gorgelin,2016-2017,0,0,0,0
Kevin Trapp,2016-2017,0,0,0,0
Maxwell,2016-2017,0.13935336098074913,0,4.808912420645356,6
Thiago Motta,2016-2017,0.8791031818836927,0,0.7912346366792917,0
Javier Pastore,2016-2017,0.854005298577249,0,3.4419918479397893,4
Yoan Cardinale,2016-2017,0,0,0,0
Maxime Le Marchand,2016-2017,0,0,0.0525418221950531,0
Remi Walter,2016-2017,0.6556238699704409,0,0.845805486664176,1
Mathieu Bodmer,2016-2017,0.15748260356485844,0,0.17025797441601753,1
Romain Genevois,2016-2017,0.11367523297667503,0,0.1935899779200554,0
Jean-Louis Leca,2016-2017,0,0,0,0
Mathieu Peybernes,2016-2017,0.15944162756204605,0,0.14167559146881104,0
Sébastien Squillaci,2016-2017,0.1515754722058773,0,0.452884073369205,1
Florian Marange,2016-2017,0.9071997292339802,0,0.39597462117671967,0
Mehdi Mostefa,2016-2017,1.0063554970547557,0,0.9151553576812148,1
Abdoulaye Keita,2016-2017,0.12441891338676214,0,0.05653402954339981,0
Axel Ngando,2016-2017,0.5604481482878327,0,2.4068561224266887,2
Thomas Vincensini,2016-2017,0,0,0,0
Lassana Coulibaly,2016-2017,2.336001585237682,0,1.9053432699292896,2
Laurent Pionnier,2016-2017,0,0,0,0
William Remy,2016-2017,0.23495956603437665,0,0.06080284435302019,1
Bryan Dabo,2016-2017,0.32403649017214775,0,0.08928834646940231,1
Jamel Saihi,2016-2017,0.4493001848459244,0,0.11500534787774086,0
Kévin Berigaud,2016-2017,0.699392463080585,0,1.3396295607089996,2
Ramy Bensebaini,2016-2017,0.4773805281147361,0,0.4848309839144349,0
Mathieu Deplagne,2016-2017,1.0640556011348965,0,0.08679226972162724,0
Vincent Enyeama,2016-2017,0,0,0.03279902040958404,0
Adama Soumaoro,2016-2017,1.0591457411646843,0,0.13481293432414532,0
Rio Mavuba,2016-2017,0.19398736115545032,0,0.13943002559244633,0
Mounir Obbadi,2016-2017,0.2054370865225792,0,0.8361677005887032,0
Éric Bautheac,2016-2017,1.7270764857530594,0,1.0211814306676388,0
Youssouf Kone,2016-2017,0.00988134555518627,0,0.01165688782930374,0
Pablo Martinez,2016-2017,0.2621605060994625,0,0.09628703538328408,0
Nicolas N&#039;Koulou,2016-2017,0.1997925341129303,0,0,0
Karim Rekik,2016-2017,0.28770002722740173,0,0.24705691635608673,0
Benjamin Mendy,2016-2017,0.5483978781849146,0,3.857374396175146,5
Bouna Sarr,2016-2017,0.9951063366606832,0,1.9159816661849616,1
Romain Alessandrini,2016-2017,0.4913727296516299,0,0.5009203925728798,0
Yohann Pelé,2016-2017,0,0,0,0
Rémy Riou,2016-2017,0,0,0,0
Youssouf Sabaly,2016-2017,0.4266704423353076,0,2.750943886116147,4
Oswaldo Vizcarrondo,2016-2017,0.4115886278450489,0,0.29852867871522903,0
Wilfried Moimbé,2016-2017,0.04136121645569801,0,0.06172623485326767,0
Kolbeinn Sigthorsson,2016-2017,0.11500896513462068,0,0.04398352280259132,0
Ermir Lenjani,2016-2017,0.09485625475645064,0,0,0
Léo Dubois,2016-2017,1.2532123681157827,0,4.486750138923526,7
Maxime Dupé,2016-2017,0,0,0,0
Danijel Subasic,2016-2017,0,0,0.02864320576190948,0
Andrea Raggi,2016-2017,0.3707510009407997,0,0.2714632358402014,0
Jérémy Toulalan,2016-2017,0.09959208313375711,0,0.8181212265044451,0
Fares Bahlouli,2016-2017,0.09399899654090405,0,0.02193968929350376,0
Almamy Touré,2016-2017,0.7067563878372312,0,3.0824675261974335,5
Matthieu Dreyer,2016-2017,0,0,0,0
Dusan Veskovac,2016-2017,0,0,0,0
Mouhamadou Dabo,2016-2017,0,0,0.02186300233006477,0
Jessy Pi,2016-2017,0.15825949236750603,0,1.0280343405902386,1
Benjamin Lecomte,2016-2017,0,0,0,0
Lindsay Rose,2016-2017,0.6167567260563374,0,0.0740017294883728,0
Francois Bellugou,2016-2017,0.8179393112659454,0,0.3000828269869089,0
Walid Mesloub,2016-2017,1.323941109701991,0,2.0951472967863083,1
Maxime Barthelme,2016-2017,0.8223242778331041,0,0.5015164576470852,1
Benjamin Jeannot,2016-2017,1.0678514372557402,0,0.5677968244999647,1
Jonathan Pereira,2016-2017,0.13400300592184067,0,0.832613849081099,0
Christophe Kerbrat,2016-2017,0.22402122989296913,0,2.095489986240864,1
Benjamin Angoua,2016-2017,0,0,0.41745835542678833,1
Theo Guivarch,2016-2017,0,0,0,0
Alexandre Letellier,2016-2017,0,0,0,0
Yoann Andreu,2016-2017,0.22856819815933704,0,0.7715208204463124,0
Gilles Sunu,2016-2017,2.1211537551134825,0,0.21152110770344737,0
Arnold Bouka Moutou,2016-2017,0.01131429057568311,0,0.1325050601735711,0
Denis Petric,2016-2017,0,0,0,0
Stéphane Ruffier,2016-2017,0,0,0,0
Kévin Théophile-Catherine,2016-2017,0.1909241210669279,0,0.8907629568129778,2
Jérémy Clément,2016-2017,0.03910595551133156,0,0.0565832182765007,0
Fabien Lemoine,2016-2017,0.2812173329293728,0,0.35681153275072575,0
Benoit Assou-Ekotto,2016-2017,0.16411517560482025,0,0.5303923189640045,1
Ronael Pierre Gabriel,2016-2017,0.10420146398246288,0,0.5491114920005202,0
Jessy Moulin,2016-2017,0,0,0,0
Ole Selnaes,2016-2017,0.44419982843101025,0,0.8152600359171629,0
Rémy Vercoutre,2016-2017,0,0,0.01553610432893037,0
Jordan Adeoti,2016-2017,0.601275684311986,0,0.7254475858062506,0
Syam Ben Youssef,2016-2017,0.2235787082463503,0,0.06796051561832428,0
Vincent Bessat,2016-2017,0.9957421664148568,0,5.753444477915764,6
Jordan Leborgne,2016-2017,0.03009231388568878,0,0.0489521287381649,0
Paul Reulet,2016-2017,0,0,0,0
Jean-Victor Makengo,2016-2017,0.14676347002387047,0,0.06743056885898113,0
Tongo Doumbia,2016-2017,0.02813320513814687,0,0.7343189781531692,0
Damien Da Silva,2016-2017,1.1327800508588552,0,1.6022568959742785,1
Nicolas Seube,2016-2017,0.7529947850853205,0,0.5543028954416513,0
Florian Raspentino,2016-2017,0.09833223838359118,0,0.10387463215738536,0
Koffi Djidji,2016-2017,0.2523548658937216,0,0.04964084550738335,0
Franck Signorino,2016-2017,0.01230925880372524,0,0.14538013190031052,0
Lass Diarra,2016-2017,0.05365697387605905,0,0.3651350270956754,0
Abou Diaby,2016-2017,0,0,0.13920082710683346,0
Florent Balmont,2016-2017,0.3217239771038294,0,0.8716808259487152,2
Lenny Nangis,2016-2017,0.7592400256544352,0,1.0590644190087914,2
Clément Grenier,2016-2017,0.1431711204349995,0,0.04972519353032112,0
Steed Malbranque,2016-2017,0.32994069904088974,0,0.6247690552845597,0
Yrondu Musavu-King,2016-2017,0.0994112640619278,0,0.1253657042980194,0
Maxime Poundje,2016-2017,0.04478491749614477,0,0.42409583926200867,0
Steven Moreira,2016-2017,0.3631614400073886,0,3.16847400739789,3
Fallou Diagne,2016-2017,0.737661468796432,0,0.15196098946034908,0
Gilles Cioni,2016-2017,0.1101910788565874,0,0.45927485916763544,0
Presnel Kimpembe,2016-2017,0.08435437455773354,0,0.18085488863289356,0
Serge Aurier,2016-2017,3.4841275941580534,0,3.09870926477015,3
Marvin Martin,2016-2017,0.3644637856632471,0,1.403632391244173,1
Stoppila Sunzu,2016-2017,0,0,0,0
Joris Marveaux,2016-2017,0.03007940575480461,0,0.3746526231989265,0
Moryke Fofana,2016-2017,0.07367935962975025,0,0.7804198740050197,1
Emmanuel Imorou,2016-2017,0.05807959660887718,0,0.21330564096570015,0
Ismael Diomande,2016-2017,0.18186745047569275,0,0.07844170182943344,0
Mamadou N&#039;Diaye,2016-2017,0.00930420588701963,0,0.02688276581466198,0
Jerome Prior,2016-2017,0,0,0.03328344598412514,0
Kevin Malcuit,2016-2017,0.32042016834020615,0,1.7758856303989887,3
Hatem Ben Arfa,2016-2017,1.3349228017032146,0,2.904992450028658,1
Olivier Boscagli,2016-2017,0,0,0,0
Antoine Rabillard,2016-2017,0,0,0,0
Jeff Louis,2016-2017,0.4254817422479391,0,0.1385231465101242,0
Enock Kwateng,2016-2017,0.3622476160526275,0,0,0
Dorian Lévêque,2016-2017,0.01278796419501304,0,0,0
Kevin N&#039;Doram,2016-2017,0.01264135353267192,0,0.02867170795798301,1
Kermit Erasmus,2016-2017,0.12069034948945044,0,0.10728975012898444,0
Jonathan Delaplace,2016-2017,3.015438719652593,0,3.079269537702203,4
Abdoulaye Touré,2016-2017,0.0811272133141756,0,0.08256656210869551,0
Erwin Koffi,2016-2017,0.10591382905840874,0,0.3053427543491125,1
Issam Ben Khemis,2016-2017,0,0,0,0
Ivan Cavaleiro,2016-2017,0.18462209403514865,0,0.31532323360443115,0
Pantxi Sirieix,2016-2017,0,0,0,0
Pavle Ninkov,2016-2017,0.07723112963140011,0,0.05003076605498791,0
Pierre-Yves Polomat,2016-2017,0.0420182142406702,0,1.022672163322568,1
Ferebory Dore,2016-2017,0.5243361555039883,0,0.1502181887626648,0
Geoffrey Jourdren,2016-2017,0,0,0.01665445975959301,0
Anthony Walongwa,2016-2017,0,0,0,0
Alexis Alegue,2016-2017,0,0,0.01545621175318956,0
Seydou Sy,2016-2017,0,0,0,0
Milan Gajic,2016-2017,0.05183043796569109,0,0.6454497929662466,0
Cédric Carrasso,2016-2017,0,0,0,0
Nicolas Janvier,2016-2017,0.02120386622846126,0,0.1013095285743475,0
Mike Maignan,2016-2017,0,0,0,0
Benjamin Karamoko,2016-2017,0,0,0,0
Kelvin Adou,2016-2017,0.17950289882719517,0,0.3754060734063387,0
Mathieu Cafaro,2016-2017,0,0,0,0
Ryan Mendes,2016-2017,0.0873122289776802,0,0.05647510290145874,0
Benjamin Leroy,2016-2017,0,0,0,0
Cédric Mongongu,2016-2017,0,0,0,0
Kévin Lejeune,2016-2017,0.13145179860293865,0,0.5740598309785128,0
Cheick Doukoure,2016-2017,1.1348200347274542,0,0.2917017010040581,1
David Oberhauser,2016-2017,0,0,0,0
Jonathan Rivierez,2016-2017,0.01743585988879203,0,0.4266246613115072,1
Baissama Sankoh,2016-2017,0.01671882718801498,0,0.06701478362083435,0
Chris Philipps,2016-2017,0.04793863277882337,0,0.05962069518864155,0
Abdou Diallo,2016-2017,0.13954069092869761,0,0,0
Dimitri Kevin Cavare,2016-2017,0,0,0,0
Fernando Aristeguieta,2016-2017,0.2300569750368595,0,0,0
Nicolas Saint-Ruf,2016-2017,0.10576886683702467,0,0.09917023777961732,1
Clement Lenglet,2016-2017,0.337491437792778,0,0.7120704241096973,0
Vukasin Jovanovic,2016-2017,0.26233499497175217,0,0.03592334780842066,0
Junior Alonso,2016-2017,0.3848854526877403,0,0.4926998652517795,1
Gabriel,2016-2017,0,0,0,0
Baptiste Reynet,2016-2017,0,0,0,0
Valentin Rosier,2016-2017,0.02842558361589908,0,0,0
Oussama Haddadi,2016-2017,0.23625032417476177,0,0.8059362219646573,2
Romain Amalfitano,2016-2017,0.6396249448880553,0,0.283967575058341,0
Yunis Abdelhamid,2016-2017,0.7674524784088135,0,0.08826004154980183,0
Kwon Chang-Hoon,2016-2017,0.40898727998137474,0,0.4896507151424885,0
Jeremie Bela,2016-2017,0.6101892869919538,0,0.5309009626507759,1
Guy N&#039;Dy Assembe,2016-2017,0,0,0,0
Michael Basser Chretien,2016-2017,0,0,0.6439999453723431,0
Antony Robic,2016-2017,1.7407087106257677,0,1.4040551837533712,0
Youssouf Hadji,2016-2017,4.2196522280573845,0,0.8208729736506939,1
Sergei Chernik,2016-2017,0,0,0,0
Diallo Guidileye,2016-2017,0.3135471288114786,0,0.8429380608722568,2
Erick Cabaco,2016-2017,1.184801235795021,0,0.09363872557878494,1
Alhassan Wakaso,2016-2017,0.4644341506063938,0,0.15622636303305626,0
Paul Delecroix,2016-2017,0,0,0,0
Cafú,2016-2017,1.0929564759135246,0,1.147366352379322,2
Vincent Marcel,2016-2017,0.0217271763831377,0,0.05194652080535889,0
Patrick Burner,2016-2017,0.332069119438529,0,0.08453644067049026,0
Bassem Srarfi,2016-2017,0.42229853570461273,0,0.01765869744122028,0
Walter Benítez,2016-2017,0,0,0,0
Mathieu Michel,2016-2017,0,0,0,0
Baptiste Santamaria,2016-2017,2.1443689726293087,0,0.5023589488118887,0
Mehdi Tahrat,2016-2017,0.18309796880930665,0,0,0
Nordi Mukiele,2016-2017,0.472002319060266,0,1.3361155036836865,0
Lukas Pokorny,2016-2017,0.14810557663440704,0,0.02555833756923675,0
Keagan Dolly,2016-2017,0.5748308803886175,0,0.16727459616959095,0
Killian Sanson,2016-2017,0.05736035853624344,0,0,0
Bryan Passi,2016-2017,0.06567979604005814,0,0.00885981786996126,0
Théo Pellenard,2016-2017,0.02462954260408878,0,0.10631740000098944,0
Alexis Thébaux,2016-2017,0,0,0,0
Geoffrey Acheampong,2016-2017,0.04132770001888275,0,0,0
Thomas Didillon,2016-2017,0,0,0.8313357066363096,0
Iván Balliu,2016-2017,0.12994561530649662,0,2.2071555107831955,5
Florent Mollet,2016-2017,1.1068328395485878,0,1.5172958690673113,1
Eiji Kawashima,2016-2017,0,0,0,0
Leo Lacroix,2016-2017,0.5537130013108253,0,0.1261364184319973,0
Giovani Lo Celso,2016-2017,0.1530971508473158,0,1.3054185211658478,2
Gonçalo Guedes,2016-2017,0.4054928570985794,0,1.007025694474578,1
Lamine Ghezali,2016-2017,0.01369755528867244,0,0,0
Digbo Maiga,2016-2017,0.08775948453694582,0,0.0926615744829178,0
Afonso Figueiredo,2016-2017,0,0,0.18977032601833344,0
Karl-Johan Johnsson,2016-2017,0,0,0.47906241193413734,2
Jordan Ikoko,2016-2017,0.41047351621091366,0,0.8756806058809161,1
Fouad Chafik,2016-2017,0.12385026272386312,0,0.952647702768445,1
Ádám Lang,2016-2017,0.3175180647522211,0,0.4922763612121344,0
Vincent Marchetti,2016-2017,1.16098049050197,0,0.7246712064370513,1
Abdou Karim Coulibaly,2016-2017,0.7555786203593016,0,0.7954769805073738,0
Dalbert,2016-2017,0.811273729428649,0,3.170005662366748,3
Jordan Tell,2016-2017,0.08821951597929001,0,0,0
Dodi Lukebakio,2016-2017,0.3144597578793764,0,0.05285736173391342,0
Fernando Marçal,2016-2017,0.6777732130140066,0,6.807752368971705,7
Kenny Rocha Santos,2016-2017,0.07065225299447775,0,0,0
Hamidou Keyta,2016-2017,0.5666654258966446,0,0.06523966789245605,0
Exauce NGassaki,2016-2017,0,0,0,0
Alexander Kacaniklic,2016-2017,0.7167169153690338,0,0.3476185891777277,2
Sérgio Oliveira,2016-2017,0.06553636118769646,0,0.38925397396087646,0
Vincent Muratori,2016-2017,0.19203270319849253,0,0.23108127061277628,0
Ibrahim Sangare,2016-2017,0.03983758762478828,0,0.03309203311800957,0
Irvin Cardona,2016-2017,0.637718141078949,0,0,0
Anthony Belmonte,2016-2017,0.0935868863016367,0,0.03709302842617035,1
Gauthier Hein,2016-2017,0.2348182611167431,0,0.8228691928088665,0
Hamza Mendyl,2016-2017,0,0,0,0
Nicolas Basin,2016-2017,0,0,0,0
Abdoulaye Bamba,2016-2017,0.03100474178791046,0,0.896627220325172,2
Houssem Aouar,2016-2017,0,0,0,0
Jordy Gaspar,2016-2017,0,0,0,0
Jean-Philippe Mateta,2016-2017,0,0,0,0
Saif-Eddine Khaoui,2016-2017,0.08824496157467365,0,0.25703582912683487,0
Amine Bassi,2016-2017,0.04080633446574211,0,0.01087629422545433,0
Serge N&#039;Guessan,2016-2017,0.1563454568386078,0,0.16486872266978023,0
Matthieu Udol,2016-2017,0,0,0.03130652382969856,0
Vincent Thill,2016-2017,0.01970423012971878,0,0,0
Loic Badiashile,2016-2017,0,0,0,0
Lorenzo Callegari,2016-2017,0,0,0,0
Hicham Mahou,2016-2017,0,0,0.11449548602104188,0
Mickael Nade,2016-2017,0,0,0,0
Boris Mathis,2016-2017,0.01253732200711965,0,0.05544248595833778,0
Vincent Rüfli,2016-2017,0.23978134524077177,0,0.5661406479775906,2
Farid Boulaya,2016-2017,0,0,0.01430652104318142,0
Matteo Guendouzi,2016-2017,0.1771115753799677,0,0,0
Youssef Maziz,2016-2017,0.0336848683655262,0,0,0
Mohamed Mara,2016-2017,0.518384538590908,0,0.5132239833474159,1
Alexandre Llovet,2016-2017,0,0,0.04559169337153435,1
Romain Salin,2016-2017,0,0,0,0
James Edward Lea Siliki,2016-2017,0,0,0,0
Paul Charruau,2016-2017,0,0,0,0
Anthony Maisonnial,2016-2017,0,0,0,0
Zaydou Youssef,2016-2017,0,0,0,0
Clement Michelin,2016-2017,0.04661849327385425,0,0.0994112640619278,0
Arnaud Lusamba,2016-2017,0.06151989474892616,0,0,0
Johan Gastien,2016-2017,0.1994650438427925,0,0.3382334019988775,0
Quentin Bernard,2016-2017,0.00925927981734275,0,0.02304912731051445,0
Dickson Nwakaeme,2016-2017,0,0,0.04734992422163486,0
Yoane Wissa,2016-2017,0,0,0,0
Aaron Leya Iseka,2016-2017,0.8345944620668888,0,0.3393292799592018,2
Morgan Poaty,2016-2017,0,0,0,0
Quentin Depehi,2016-2017,0,0,0,0
Jerson Cabral,2016-2017,0.08065665513277054,0,0.0458226315677166,0
